uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.3390/rs14153709,Scene Changes Understanding Framework Based on Graph Convolutional Networks and Swin Transformer Blocks for Monitoring LCLU Using High-Resolution Remote Sensing Images,"High-resolution remote sensing images with rich land surface structure can provide data support for accurately understanding more detailed change information of land cover and land use (LCLU) at different times. In this study, we present a novel scene change understanding framework for remote sensing which includes scene classification and change detection. To enhance the feature representation of images in scene classification, a robust label semantic relation learning (LSRL) network based on EfficientNet is presented for scene classification. It consists of a semantic relation learning module based on graph convolutional networks and a joint expression learning framework based on similarity. Since the bi-temporal remote sensing image pairs include spectral information in both temporal and spatial dimensions, land cover and land use change monitoring can be improved by using the relatio",2022,Remote Sensing,Sihan Yang; Fei Song; Gwanggil Jeon; Rui Sun,10.3390/rs14153709,,https://doi.org/10.3390/rs14153709,crossref,scene graph robot learning,concept,architecture,,12,scene graph robot learning,2026-06-12T15:07:36Z,24.682,24.682
doi:10.3390/ijgi11040246,Urban Change Detection from Aerial Images Using Convolutional Neural Networks and Transfer Learning,"Urban change detection is an important part of sustainable urban planning, regional development, and socio-economic analysis, especially in regions with limited access to economic and demographic statistical data. The goal of this research is to create a strategy that enables the extraction of indicators from large-scale orthoimages of different resolution with practically acceptable accuracy after a short training process. Remote sensing data can be used to detect changes in number of buildings, forest areas, and other landscape objects. In this paper, aerial images of a digital raster orthophoto map at scale 1:10,000 of the Republic of Lithuania (ORT10LT) of three periods (2009–2010, 2012–2013, 2015–2017) were analyzed. Because of the developing technologies, the quality of the images differs significantly and should be taken into account while preparing the dataset for training the se",2022,ISPRS International Journal of Geo-Information,Tautvydas Fyleris; Andrius Kriščiūnas; Valentas Gružauskas; Dalia Čalnerytė; Rimantas Barauskas,10.3390/ijgi11040246,,https://doi.org/10.3390/ijgi11040246,openalex,energy based model robot learning,concept,ebm,,18,,2026-06-12T18:26:24Z,22.272,22.272
doi:10.3390/ijgi15040161,SSPRCD: Scene Graph-Based Street-Scene Spatial Positional Relation Change Detection with Graph Differencing and Structural Quantification,"Street-view imagery supports fine-grained urban monitoring, but most street-scene change detection methods are pixel-centric or object-centric and cannot explicitly capture the evolution of inter-entity spatial relations needed for interpretable tasks (e.g., compliance inspection and post-disaster assessment). To address this, we propose SSPRCD, a scene graph-based framework that extracts entity-relation triplets with pixel locations, builds spatial knowledge graphs, and achieves stable node alignment via intra-/inter-temporal consistency. Graph differencing then identifies added, removed, and unchanged entities/relations, while nGED and graph2vec jointly quantify structural discrepancies between temporal scenes. Experiments on the TSUNAMI dataset, with comparisons across two object detectors and seven scene graph generation backbones, show that SSPRCD achieves a macro-F1 of 0.65 for the",2026,ISPRS International Journal of Geo-Information,Xian Guo; Wenjing Ding; Yichuan Wang; Jie Jiang,10.3390/ijgi15040161,,https://doi.org/10.3390/ijgi15040161,crossref,scene graph robot learning,concept,architecture,,,scene graph robot learning,2026-06-12T15:07:36Z,22.000,22.000
doi:10.3390/rs14174225,Detecting Object-Level Scene Changes in Images with Viewpoint Differences Using Graph Matching,"We developed a robust object-level change detection method that could capture distinct scene changes in an image pair with viewpoint differences. To achieve this, we designed a network that could detect object-level changes in an image pair. In contrast to previous studies, we considered the change detection task as a graph matching problem for two object graphs that were extracted from each image. By virtue of this, the proposed network more robustly detected object-level changes with viewpoint differences than existing pixel-level approaches. In addition, the network did not require pixel-level change annotations, which have been required in previous studies. Specifically, the proposed network extracted the objects in each image using an object detection module and then constructed correspondences between the objects using an object matching module. Finally, the network detected object",2022,Remote Sensing,Kento Doi; Ryuhei Hamaguchi; Yusuke Iwasawa; Masaki Onishi; Yutaka Matsuo; Ken Sakurada,10.3390/rs14174225,,https://doi.org/10.3390/rs14174225,crossref,scene graph robot learning,concept,architecture,,9,scene graph robot learning,2026-06-12T15:07:36Z,21.901,21.901
doi:10.3390/rs16132355,Change Detection Methods for Remote Sensing in the Last Decade: A Comprehensive Review,"Change detection is an essential and widely utilized task in remote sensing that aims to detect and analyze changes occurring in the same geographical area over time, which has broad applications in urban development, agricultural surveys, and land cover monitoring. Detecting changes in remote sensing images is a complex challenge due to various factors, including variations in image quality, noise, registration errors, illumination changes, complex landscapes, and spatial heterogeneity. In recent years, deep learning has emerged as a powerful tool for feature extraction and addressing these challenges. Its versatility has resulted in its widespread adoption for numerous image-processing tasks. This paper presents a comprehensive survey of significant advancements in change detection for remote sensing images over the past decade. We first introduce some preliminary knowledge for the cha",2024,Remote Sensing,Guangliang Cheng; Yunmeng Huang; Xiangtai Li; Shuchang Lyu; Zhaoyang Xu; Hongbo Zhao; Qi Zhao; Shiming Xiang,10.3390/rs16132355,,https://doi.org/10.3390/rs16132355,openalex,transformer energy based model robotics,concept,ebm_transformer,,191,energy based model robotics; limitation,2026-06-12T18:05:07Z,21.479,22.479
arxiv:2404.06442v2,QueSTMaps: Queryable Semantic Topological Maps for 3D Scene Understanding,"Robotic tasks such as planning and navigation require a hierarchical semantic understanding of a scene, which could include multiple floors and rooms. Current methods primarily focus on object segmentation for 3D scene understanding. However, such methods struggle to segment out topological regions like ""kitchen"" in the scene. In this work, we introduce a two-step pipeline to solve this problem. First, we extract a topological map, i.e., floorplan of the indoor scene using a novel multi-channel occupancy representation. Then, we generate CLIP-aligned features and semantic labels for every room instance based on the objects it contains using a self-attention transformer. Our language-topology alignment supports natural language querying, e.g., a ""place to cook"" locates the ""kitchen"". We outperform the current state-of-the-art on room segmentation by ~20% and room classification by ~12%. O",2024,arXiv,Yash Mehan; Kumaraditya Gupta; Rohit Jayanti; Anirudh Govil; Sourav Garg; Madhava Krishna,,2404.06442v2,http://arxiv.org/abs/2404.06442v2,arxiv,3D scene understanding robot manipulation,concept,scene_understanding,,,robot manipulation; 3D scene understanding; ablation,2026-06-12T15:07:36Z,21.350,22.350
doi:10.1109/tits.2022.3207665,"Vision-Based Semantic Segmentation in Scene Understanding for Autonomous Driving: Recent Achievements, Challenges, and Outlooks","Scene understanding plays a crucial role in autonomous driving by utilizing sensory data for contextual information extraction and decision making. Beyond modeling advances, the enabler for vehicles to become aware of their surroundings is the availability of visual sensory data, which expand the vehicular perception and realizes vehicular contextual awareness in real-world environments. Research directions for scene understanding pursued by related studies include person/vehicle detection and segmentation, their transition analysis, lane change, and turns detection, among many others. Unfortunately, these tasks seem insufficient to completely develop fully-autonomous vehicles i.e., achieving level-5 autonomy, travelling just like human-controlled cars. This latter statement is among the conclusions drawn from this review paper: scene understanding for autonomous driving cars using visio",2022,IEEE Transactions on Intelligent Transportation Systems,Khan Muhammad; Tanveer Hussain; Hayat Ullah; Javier Del Ser; Mahdi Rezaei; Neeraj Kumar; Mohammad Hijji; Paolo Bellavista; Victor Hugo C. de Albuquerque,10.1109/tits.2022.3207665,,https://doi.org/10.1109/tits.2022.3207665,openalex,energy based model robot learning,concept,ebm,,191,limitation,2026-06-12T18:05:07Z,21.079,23.079
doi:10.3390/rs12101688,Change Detection Based on Artificial Intelligence: State-of-the-Art and Challenges,"Change detection based on remote sensing (RS) data is an important method of detecting changes on the Earth’s surface and has a wide range of applications in urban planning, environmental monitoring, agriculture investigation, disaster assessment, and map revision. In recent years, integrated artificial intelligence (AI) technology has become a research focus in developing new change detection methods. Although some researchers claim that AI-based change detection approaches outperform traditional change detection approaches, it is not immediately obvious how and to what extent AI can improve the performance of change detection. This review focuses on the state-of-the-art methods, applications, and challenges of AI for change detection. Specifically, the implementation process of AI-based change detection is first introduced. Then, the data from different sensors used for change detectio",2020,Remote Sensing,Wenzhong Shi; Min Zhang; Rui Zhang; Shanxiong Chen; Zhao Zhan,10.3390/rs12101688,,https://doi.org/10.3390/rs12101688,openalex,energy based model robot learning,concept,ebm,,571,,2026-06-12T18:05:07Z,21.050,21.050
doi:10.3390/app9102110,"A Survey on Deep Learning-Driven Remote Sensing Image Scene Understanding: Scene Classification, Scene Retrieval and Scene-Guided Object Detection","As a fundamental and important task in remote sensing, remote sensing image scene understanding (RSISU) has attracted tremendous research interest in recent years. RSISU includes the following sub-tasks: remote sensing image scene classification, remote sensing image scene retrieval, and scene-driven remote sensing image object detection. Although these sub-tasks have different goals, they share some communal hints. Hence, this paper tries to discuss them as a whole. Similar to other domains (e.g., speech recognition and natural image recognition), deep learning has also become the state-of-the-art technique in RSISU. To facilitate the sustainable progress of RSISU, this paper presents a comprehensive review of deep-learning-based RSISU methods, and points out some future research directions and potential applications of RSISU.",2019,Applied Sciences,Yating Gu; Yantian Wang; Yansheng Li,10.3390/app9102110,,https://doi.org/10.3390/app9102110,crossref,scene graph robot learning,concept,architecture,,141,scene graph robot learning,2026-06-12T15:07:36Z,20.928,20.928
doi:10.1006/cviu.1998.0711,Efficient Scene Change Detection and Camera Motion Annotation for Video Classification,,1998,Computer Vision and Image Understanding,Wei Xiong; John Chung-Mong Lee,10.1006/cviu.1998.0711,,https://doi.org/10.1006/cviu.1998.0711,crossref,3D scene understanding robot manipulation,concept,scene_understanding,,79,robot manipulation; 3D scene understanding,2026-06-12T15:07:36Z,20.791,20.791
